"sampleid","date","site","plot","vegplot_area_cm2","LAI","chlorophyll","brown","junc_live_cover","spal_live_cover","dead_cover","bare_cover","avg_thatch_ht_cm","water_depth_cm","spal_tot_live_stem_ht_cm","spal_live_stem_count","junc_tot_live_stem_ht_cm","junc_live_stem_count","notes","zone","survey","stemsm2","species","live_stem_count","dead_stem_count","live__stem_cm","live_stem_g","dead_stem_g","TotalBG_0_10_g","Rhizomes_0_10_g","TotalBG_10_30_g","Rhizomes_10_30_g","area","bg.total","ag.total","rhiz.total","rhiz.shoot","rhiz.green.shoot","rhizm2.core","rootgreenshoot","rootshoot","bgm2.core","agm2.core","percentN","percentC","CN_ratio","agm2.allom","agm2.allom.new","bgm2.areascaled","agm2.core.areascaled","rhizm2.areascaled","bgm2.core.stemscaled","agm2.core.stemscaled","bgm2.allometric.rootshoot","bgm2.allometric.rootgreenshoot","bgm2.allo.new.rootshoot","bgm2.allo.new.rootgreenshoot","rhizm2.allometric.rootshoot","rhizm2.allometric.rootgreenshoot","rhizm2.allo.new.rootshoot","rhizm2.allo.new.rootgreenshoot","rhizm2.core.stemscaled","AGCg","wholeplantCg"
"41s6",2016-10-26,"fluxa","s6",625,NA,48.3,"no",0,NA,NA,NA,0,0,NA,NA,0,0,"","med",41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53,39.35,39.35,182.196090446835,318.938091657635,1958.17560062362,573.053255277685,1027.69499607197,1857.44,543.573333333333,1120.50595624804,1185.01183306134,1961.46926369446,2074.38815894124,390.93159106141,638.646832703398,684.333979483449,1117.96472452328,974.826666666667,NA,NA
"41sk1",2016-10-28,"skida","sk1",625,0.99,30,"no",0,40,1,59,0,2,355,16,0,0,"","med",41,256,"spal",7,1,187,11.06,3.76,8.82,5.94,2.75,1.85,45.6036731187748,11.57,14.82,7.79,0.525641025641026,0.704339963833635,1708.19573671422,1.04611211573237,0.780701754385965,2537.07633809801,3249.73823082218,0.82,41.58,50.85,104.69316385994,172.056669948365,2537.07633809801,3249.73823082218,1708.19573671422,423.131428571429,541.988571428571,81.7341366976722,109.520787148237,134.324944082495,179.99056702555,55.0310220289427,73.7395792467387,90.4400444600379,121.186388688767,284.891428571429,43.5314175329629,2406.15749775701
"41sk2",2016-10-28,"skida","sk2",2500,1.45,37.3,"no",5,60,5,30,0,0,1941,35,147,2,"","med",41,140,"spal",5,1,187,9.11,1.71,6.17,4.02,1.28,0.79,45.6036731187748,7.45,10.82,4.81,0.444547134935305,0.527991218441273,1054.73960123176,0.817782656421515,0.688539741219963,1633.64033870615,2372.61590131552,0.91,41.46,45.79,321.731487808937,290.804430114614,1633.64033870615,2372.61590131552,1054.73960123176,208.6,302.96,221.524915358279,263.106430754839,200.230407056735,237.814819358274,143.024811123936,169.871400259164,129.276276233946,153.542185384335,134.68,133.389874845585,1660.99383711298
"41sk3",2016-10-28,"skida","sk3",625,0.67,34.6,"no",0,55,2,43,0,0.5,563,25,0,0,"","med",41,400,"spal",5,3,103.5,2.93,1.85,5.23,3.24,1.23,0.79,45.6036731187748,6.46,4.78,4.03,0.843096234309623,1.37542662116041,883.70074697796,2.20477815699659,1.35146443514644,1416.55256215326,1048.16118376046,1.14,40.17,35.18,152.344160005445,269.171785745699,1416.55256215326,1048.16118376046,883.70074697796,516.8,382.4,205.887714149619,335.885076325999,363.776095380171,593.464073691883,128.440787619654,209.538213249811,226.937718944596,370.226039779921,322.4,61.1966490741874,990.075511733539
"41sk4",2016-10-28,"skida","sk4",625,0.83,35.8,"no",0,50,1,49,0,3,568,16,0,0,"","med",41,256,"spal",4,1,87.5,2.14,0.51,5.02,2.39,0.73,0.33,45.6036731187748,5.75,2.65,2.72,1.02641509433962,1.27102803738318,596.443184064529,2.68691588785047,2.16981132075472,1260.86334866582,581.093543298162,1.08,36.55,33.84,237.144456751877,302.935822056986,1260.86334866582,581.093543298162,596.443184064529,368,169.6,514.55872691445,637.187208562286,657.313576161384,813.963073283957,243.408649949096,301.417253441638,310.937900375472,385.03992336215,174.08,86.676298942811,673.235244012837
"41sk5",2016-10-28,"skida","sk5",625,0.75,48.6,"no",0,20,2,78,0,1,363,12,0,0,"","med",41,192,"spal",2,1,35,0.22,0.68,2.97,1.45,0.47,0.18,45.6036731187748,3.44,0.9,1.63,1.81111111111111,7.40909090909091,357.427349273964,15.6363636363636,3.82222222222222,754.325203375728,197.352524138998,1.02,36.05,35.35,154.746907369486,192.134624780626,754.325203375728,197.352524138998,357.427349273964,330.24,86.4,591.477068167812,2419.67891523196,734.381232494836,3004.28686020615,280.263843346957,1146.53390460119,347.977153769355,1423.54290178373,156.48,55.7862601066996,343.079820769059
"41sk6",2016-10-28,"skida","sk6",625,0.79,34.4,"no",0,25,35,40,0,1,405.5,11,0,0,"","med",41,176,"spal",6,0,239,13.08,0,12.6,8.38,0.59,0.43,45.6036731187748,13.19,13.08,8.81,0.673547400611621,0.673547400611621,1931.86193073842,1.00840978593272,1.00840978593272,2892.31088154821,2868.19001748678,0.83,40.93,49.16,243.12403784839,231.930569383341,2892.31088154821,2868.19001748678,1931.86193073842,386.906666666667,383.68,245.168658961794,245.168658961794,233.881055823109,233.881055823109,163.755563718985,163.755563718985,156.216232130522,156.216232130522,258.426666666667,99.5106686913462,2357.77301797502
"41sk7",2016-10-28,"skida","sk7",2500,0.95,40.4,"no",0,30,30,40,0,0.5,1737,30,0,0,"","tall",41,120,"spal",2,3,58.5,3.43,1.15,6.11,2.31,1.48,0.89,45.6036731187748,7.59,4.58,3.2,0.698689956331878,0.932944606413994,701.697863605328,2.21282798833819,1.65720524017467,1664.33962023889,1004.30506728513,0.9,39.78,43.96,451.06764592304,488.218887353228,1664.33962023889,1004.30506728513,701.697863605328,455.4,274.8,747.511666496915,998.135111532324,809.078898474018,1080.34441837055,315.156433832692,420.821127391757,341.113633085225,455.481177705636,192,179.434709548185,1061.58685669705
"41sk8",2016-10-28,"skida","sk8",2500,1.21,35.3,"no",0,20,2,78,0,1,872.5,22,0,0,"","tall",41,88,"spal",3,0,164.5,10.23,0,9.37,7.26,1.29,0.74,45.6036731187748,10.66,10.23,8,0.782013685239492,0.782013685239492,1754.24465901332,1.04203323558162,1.04203323558162,2337.53100813525,2243.24035771328,0.65,41.95,64.9,189.253753819224,218.716539680555,2337.53100813525,2243.24035771328,1754.24465901332,312.693333333333,300.08,197.208701438214,197.208701438214,227.909903518545,227.909903518545,147.999025469579,147.999025469579,171.03932721842,171.03932721842,234.666666666667,79.3919497271645,1921.63358797346
"41sk9",2016-10-28,"skida","sk9",2500,1.03,44.7,"no",0,40,20,40,0,0.5,1532,38,0,0,"","tall",41,152,"spal",6,1,188,12.31,1.88,8.5,6.34,1.02,0.33,45.6036731187748,9.52,14.19,6.67,0.470049330514447,0.541835905767668,1462.60148445236,0.773354995938262,0.670894996476392,2087.55114422585,3111.59146392488,0.64,44.08,69.29,365.849996993748,404.74007278686,2087.55114422585,3111.59146392488,1462.60148445236,241.173333333333,359.48,245.446932444008,282.931922939113,271.538089706195,313.007757346134,171.967546155624,198.230664496206,190.247800245832,219.30270393894,168.973333333333,161.266678674844,2291.78206167284
"41t1",2016-10-26,"fluxa","t1",2500,NA,35.5,"no",0,NA,NA,NA,0,0,NA,NA,0,0,"","med",41,NA,"spal",1,0,90,13.63,0,5.83,4.54,7.51,4.56,45.6036731187748,13.34,13.63,9.1,0.667644900953778,0.667644900953778,1995.45329962765,0.978723404255319,0.978723404255319,2925.20296890471,2988.79433779394,1.45,41.07,28.33,275.504377434132,313.391797993202,2925.20296890471,2988.79433779394,1995.45329962765,379.12,180.693333333333,1646.59782913133,1135.19936940788,1873.0383126727,1291.31222804088,630.152811769754,720.154241784534,716.811560419616,819.190006225017,251.626666666667,113.149647812198,1800.57031340738
"41t2",2016-10-26,"fluxa","t2",2500,NA,36.6,"no",0,NA,NA,NA,0,0,NA,NA,0,0,"","med",41,NA,"spal",3,0,68,1.93,0,5.22,3.81,6.18,2.05,45.6036731187748,11.4,1.93,5.86,3.03626943005181,3.03626943005181,1284.98421272726,5.90673575129534,5.90673575129534,2499.79863909398,423.211523986963,2.08,42.9,20.63,361.931807662666,397.667191460918,2499.79863909398,423.211523986963,1284.98421272726,406.2,193.6,2163.14577046387,1491.31844529601,2376.72424763142,1638.56396469986,827.835653254063,946.0710895141,909.572113450684,1039.48154078819,269.6,155.268745487284,1880.80025432619
"41t3",2016-10-26,"fluxa","t3",2500,NA,31.4,"no",0,NA,NA,NA,0,0,NA,NA,0,0,"","med",41,NA,"spal",1,1,70,2.9,0.9,4.93,3.53,10.95,8.47,45.6036731187748,15.88,3.8,12,3.15789473684211,4.13793103448276,2631.36698851998,5.47586206896552,4.17894736842105,3482.17564814144,833.266213031327,1.3,39.43,30.41,359.819644221411,379.119059575199,3482.17564814144,833.266213031327,2631.36698851998,324.96,154.88,2150.52207362997,1482.615401704,2265.86824606111,1562.13749258184,823.00456583607,940.55000314978,867.147533595664,990.997680099359,215.68,141.876885716502,1728.67025706484
"41t4",2016-10-26,"fluxa","t4",2500,NA,41,"no",0,NA,NA,NA,0,0,NA,NA,0,0,"","med",41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61,41.1333333333333,41.1333333333333,439.537940663517,473.384829368865,2969.05908538004,1415.09069160408,1970.60150029163,487.44,232.32,2626.97175869895,1811.08989163469,2829.26333019458,1950.55397954711,1005.34180896934,1148.92952098283,1082.7587715816,1237.40354342624,323.52,NA,NA
"41t5",2016-10-26,"fluxa","t5",2500,NA,28.9,"no",0,NA,NA,NA,0,0,NA,NA,0,0,"","med",41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61,41.1333333333333,41.1333333333333,296.983307148726,330.346396390392,2969.05908538004,1415.09069160408,1970.60150029163,379.12,180.693333333333,1774.97023239222,1223.70201932818,1974.37029575991,1361.172640381,679.280916664175,776.299056930547,755.591299427467,863.508452513258,251.626666666667,NA,NA
"41t6",2016-10-26,"fluxa","t6",2500,NA,46.7,"no",0,NA,NA,NA,0,0,NA,NA,0,0,"","med",41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61,41.1333333333333,41.1333333333333,488.014105355959,534.337036847107,2969.05908538004,1415.09069160408,1970.60150029163,541.6,258.133333333333,2916.69763634411,2010.83303946663,3193.55435688954,2201.70391820774,1116.21987112303,1275.64371679286,1222.17290824145,1396.72947200275,359.466666666667,NA,NA
"41ug1",2016-10-29,"ugami","ug1",625,0.52,41.5,"no",0,60,1,39,0,15,667,17,0,0,"","med",41,272,"spal",1,1,22,0.21,0.18,3.76,1.75,7.34,1.01,45.6036731187748,11.1,0.39,2.76,7.07692307692308,13.1428571428571,605.214407359595,52.8571428571429,28.4615384615385,2434.01446438098,85.5194271268994,1.57,36.18,23.08,286.80164996332,360.947723056562,2434.01446438098,85.5194271268994,605.214407359595,3019.2,106.08,8162.81619126372,15159.5157837755,10273.1275023791,19078.6653615611,2029.67321512503,3769.39311380363,2554.39927086182,4743.88436017195,750.72,103.764836956729,911.567361947551
"41ug2",2016-10-29,"ugami","ug2",625,2.52,36.6,"no",0,50,10,40,0,6.5,1025,27,0,0,"","med",41,432,"spal",4,0,147.5,7.82,0,8.06,3.5,9.01,2.07,45.6036731187748,17.07,7.82,5.57,0.71227621483376,0.71227621483376,1221.39284383802,2.18286445012788,2.18286445012788,3743.11954116967,1714.77415418552,1.29,41.38,32.07,454.59829018364,556.187935231798,3743.11954116967,1714.77415418552,1221.39284383802,1843.56,844.56,992.326446730785,992.326446730785,1214.08287140752,1214.08287140752,323.799549401902,323.799549401902,396.15943724311,396.15943724311,601.56,188.11277247799,2258.47641113798
"41ug3",2016-10-29,"ugami","ug3",625,0.73,47.4,"yes",0,40,10,50,0,2,505,19,0,0,"","med",41,304,"spal",2,1,40,0.47,0.21,16.21,9.95,4.19,1.36,45.6036731187748,20.4,0.68,11.31,16.6323529411765,24.063829787234,2480.06338668008,43.4042553191489,30,4473.32388048397,149.110796016132,1.94,42.12,21.71,145.011184207444,247.388993521374,4473.32388048397,149.110796016132,2480.06338668008,3100.8,103.36,4350.33552622331,6294.10246347202,7421.66980564123,10737.735037949,2411.87719615616,3489.52445401317,4114.66105400992,5953.1266313335,1719.12,61.0787107881753,1946.96948574184
"41ug4",2016-10-29,"ugami","ug4",625,1.39,47.4,"no",0,25,20,55,0,4,512,20,0,0,"","med",41,320,"spal",4,4,89,0.82,0.42,6.48,4.09,5.31,2.05,45.6036731187748,11.79,1.24,6.14,4.95161290322581,7.48780487804878,1346.38277579272,14.3780487804878,9.50806451612903,2585.31806622088,271.907922147065,1.67,41.59,24.95,146.154457124887,249.70206281657,2585.31806622088,271.907922147065,1346.38277579272,943.2,99.2,1389.64600766324,2101.41591402734,2374.18332307045,3590.22843976507,723.700295763554,1094.3760570083,1236.42795620463,1869.72032401675,491.2,60.7856387182405,1188.32028856223
"41ug5",2016-10-29,"ugami","ug5",625,1.19,48.6,"no",0,25,10,65,0,0.5,657,20,0,0,"","med",41,320,"spal",1,0,36,0.95,0,4.96,2.23,2.67,1.22,45.6036731187748,7.63,0.95,3.45,3.63157894736842,3.63157894736842,756.518009199494,8.03157894736842,8.03157894736842,1673.11084353395,208.316553257832,1.96,42.7,21.76,258.116777171182,344.751079321702,1673.11084353395,208.316553257832,756.518009199494,2441.6,304,2073.08527349065,2073.08527349065,2768.89551076273,2768.89551076273,937.371453937452,937.371453937452,1251.99076174723,1251.99076174723,1104,110.215863852095,803.369498430093
"41ug6",2016-10-29,"ugami","ug6",625,1.95,47.2,"no",0,30,5,65,0,0.25,597,19,0,0,"","med",41,304,"spal",4,1,117,4.49,0.37,7.58,5.09,6.2,2.61,45.6036731187748,13.78,4.86,7.7,1.5843621399177,1.71492204899777,1688.46048430032,3.06904231625835,2.83539094650206,3021.68642515044,1065.70363035059,0.97,42.18,43.35,213.133967992099,307.572453217456,3021.68642515044,1065.70363035059,1688.46048430032,1047.28,369.36,604.318123236857,654.117166799806,872.088149246202,943.952874239765,337.681389617112,365.508141100036,487.306150159344,527.462781686951,585.2,89.8999076990674,1724.06112541034
"41ug7",2016-10-29,"ugami","ug7",625,1.63,49.9,"no",0,40,5,55,0,0,835,17,0,0,"mussel mound","med",41,272,"spal",2,0,71,4.62,0,10.61,6.49,5.36,3.91,45.6036731187748,15.97,4.62,10.4,2.25108225108225,2.25108225108225,2280.51805671732,3.45670995670996,3.45670995670996,3501.91090055534,1013.07629058019,1.32,43.82,33.08,452.189715139366,478.540937052022,3501.91090055534,1013.07629058019,2280.51805671732,2171.92,628.32,1563.08869064409,1563.08869064409,1654.17722180104,1654.17722180104,1017.91624187217,1017.91624187217,1077.23500981408,1077.23500981408,1414.4,198.14953317407,1978.46738715559
"41ug8",2016-10-29,"ugami","ug8",625,2.16,44.2,"iron precip, green",0,30,15,55,0,0.5,501,13,0,0,"","med",41,208,"spal",7,0,206.5,7.84,0,16.74,11.96,10.32,4.6,45.6036731187748,27.06,7.84,16.56,2.11224489795918,2.11224489795918,3631.28644415757,3.4515306122449,3.4515306122449,5933.73255911256,1719.15976583305,1.28,40.6,31.72,210.152718657765,269.521650942208,5933.73255911255,1719.15976583305,3631.28644415757,804.068571428571,232.96,725.348541693765,725.348541693765,930.262228889815,930.262228889815,443.894007777115,443.894007777115,569.295732092215,569.295732092215,492.068571428571,85.3220037750525,3107.07428392792
"41ug9",2016-10-29,"ugami","ug9",625,1.6,44.9,"no",0,55,5,40,0,0,651,18,0,0,"","med",41,288,"spal",4,1,88,5.83,0.7,7.15,4.39,0.88,0.72,45.6036731187748,8.03,6.53,5.11,0.782542113323124,0.876500857632933,1120.52377594476,1.37735849056604,1.22970903522205,1760.82307648462,1431.90220291962,1.13,42.17,37.24,268.872670170422,347.843919593394,1760.82307648462,1431.90220291962,1120.52377594476,578.16,470.16,330.635151832847,370.334055140393,427.746810771049,479.105776043731,210.404187529994,235.667125998432,272.202515945213,304.88549384601,367.92,113.383605010867,1346.37225032477
"43m1",2016-12-21,"fluxa","m1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.9039492726819,89.7116870274982,1862.78854728977,108.543888276449,NA,475.72,27.72,1075.85537748643,NA,1666.84314497092,NA,NA,NA,NA,NA,NA,NA,NA
"43m2",2016-12-21,"fluxa","m2",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.6345222997005,104.814297772195,1862.78854728977,108.543888276449,NA,611.64,35.64,1330.96942432844,NA,1947.44965260738,NA,NA,NA,NA,NA,NA,NA,NA
"43m3",2016-12-21,"fluxa","m3",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.8499593929688,88.1786649180895,1862.78854728977,108.543888276449,NA,543.68,31.68,1037.69224552136,NA,1638.3595941781,NA,NA,NA,NA,NA,NA,NA,NA
"43m4",2016-12-21,"fluxa","m4",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.4232132699491,107.395186504176,1862.78854728977,108.543888276449,NA,611.64,35.64,1364.20330255565,NA,1995.40256524759,NA,NA,NA,NA,NA,NA,NA,NA
"43m5",2016-12-21,"fluxa","m5",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.1849637495363,97.1915674624688,1862.78854728977,108.543888276449,NA,611.64,35.64,969.596626466385,NA,1805.81932345267,NA,NA,NA,NA,NA,NA,NA,NA
"43m6",2016-12-21,"fluxa","m6",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.041160057059,115.764634564663,1862.78854728977,108.543888276449,NA,611.64,35.64,1301.36475386016,NA,2150.90691021144,NA,NA,NA,NA,NA,NA,NA,NA
"43s1",2016-12-21,"fluxa","s1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.220196770986,194.424439947749,2266.26481886283,119.507917395282,NA,1322.88,69.76,2072.13969929454,NA,3655.17947101768,NA,NA,NA,NA,NA,NA,NA,NA
"43s2",2016-12-21,"fluxa","s2",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.711810465432,162.665873226441,2266.26481886283,119.507917395282,NA,992.16,52.32,1912.18203675012,NA,3058.11841665709,NA,NA,NA,NA,NA,NA,NA,NA
"43s3",2016-12-21,"fluxa","s3",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.115242638206,225.905250488417,2266.26481886283,119.507917395282,NA,1405.56,74.12,2615.36656159827,NA,4247.01870918224,NA,NA,NA,NA,NA,NA,NA,NA
"43s4",2016-12-21,"fluxa","s4",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.780070548074,267.18017474537,2266.26481886283,119.507917395282,NA,1570.92,82.84,3229.46532630379,NA,5022.98728521295,NA,NA,NA,NA,NA,NA,NA,NA
"43s5",2016-12-21,"fluxa","s5",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.93275664673,191.822960146732,2266.26481886283,119.507917395282,NA,1405.56,74.12,1972.73582495852,NA,3606.27165075856,NA,NA,NA,NA,NA,NA,NA,NA
"43s6",2016-12-21,"fluxa","s6",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.1275750172345,143.750754841349,2266.26481886283,119.507917395282,NA,992.16,52.32,1543.99841032401,NA,2702.51419101736,NA,NA,NA,NA,NA,NA,NA,NA
"43t1",2016-12-21,"fluxa","t1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305.4000052321,335.96698045047,1901.16264920569,517.502174408929,NA,242.76,66.08,1249.08602139929,NA,1374.10495004242,NA,NA,NA,NA,NA,NA,NA,NA
"43t2",2016-12-21,"fluxa","t2",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383.66893257288,415.415100969875,1901.16264920569,517.502174408929,NA,260.1,70.8,1569.20593422308,NA,1699.04776296679,NA,NA,NA,NA,NA,NA,NA,NA
"43t3",2016-12-21,"fluxa","t3",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467.752986467607,487.120337564221,1901.16264920569,517.502174408929,NA,277.44,75.52,1913.10971465251,NA,1992.32218063766,NA,NA,NA,NA,NA,NA,NA,NA
"43t4",2016-12-21,"fluxa","t4",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,489.428627478531,522.903830687201,1901.16264920569,517.502174408929,NA,381.48,103.84,2001.76308638719,NA,2138.67666751065,NA,NA,NA,NA,NA,NA,NA,NA
"43t5",2016-12-21,"fluxa","t5",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210.844196483308,240.500239110419,1901.16264920569,517.502174408929,NA,190.74,51.92,862.35276361673,NA,983.645977961614,NA,NA,NA,NA,NA,NA,NA,NA
"43t6",2016-12-21,"fluxa","t6",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215.874821467081,254.910542063892,1901.16264920569,517.502174408929,NA,312.12,84.96,882.928019800361,NA,1042.58411704132,NA,NA,NA,NA,NA,NA,NA,NA
"44m1",2017-01-24,"fluxa","m1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.691224604449,219.803760057802,2018.4777607772,134.857558161649,NA,1693.72,113.16,1742.19998334442,NA,3281.67013766298,NA,NA,NA,NA,NA,NA,NA,NA
"44m2",2017-01-24,"fluxa","m2",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.8574345128312,138.81720375396,2018.4777607772,134.857558161649,NA,957.32,63.96,1311.71149727657,NA,2072.54085204662,NA,NA,NA,NA,NA,NA,NA,NA
"44m3",2017-01-24,"fluxa","m3",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.7543690269768,138.083413930322,2018.4777607772,134.857558161649,NA,1030.96,68.88,1086.22272957276,NA,2061.58536997971,NA,NA,NA,NA,NA,NA,NA,NA
